Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,O3,01/03/2018 16:00,32.50000,ug m-3,P
TH4,O3,01/03/2018 17:00,35.80000,ug m-3,P
TH4,O3,01/03/2018 18:00,38.70000,ug m-3,P
TH4,O3,01/03/2018 19:00,42.70000,ug m-3,P
TH4,O3,01/03/2018 20:00,41.50000,ug m-3,P
TH4,O3,01/03/2018 21:00,41.30000,ug m-3,P
TH4,O3,01/03/2018 22:00,44.20000,ug m-3,P
TH4,O3,01/03/2018 23:00,47.00000,ug m-3,P
TH4,O3,02/03/2018 00:00,46.40000,ug m-3,P
TH4,O3,02/03/2018 01:00,49.40000,ug m-3,P
TH4,O3,02/03/2018 02:00,48.40000,ug m-3,P
TH4,O3,02/03/2018 03:00,47.70000,ug m-3,P
TH4,O3,02/03/2018 04:00,47.60000,ug m-3,P
TH4,O3,02/03/2018 05:00,43.20000,ug m-3,P
TH4,O3,02/03/2018 06:00,36.30000,ug m-3,P
TH4,O3,02/03/2018 07:00,34.10000,ug m-3,P
TH4,O3,02/03/2018 08:00,30.70000,ug m-3,P
TH4,O3,02/03/2018 09:00,31.40000,ug m-3,P
TH4,O3,02/03/2018 10:00,28.10000,ug m-3,P
TH4,O3,02/03/2018 11:00,27.60000,ug m-3,P
TH4,O3,02/03/2018 12:00,29.60000,ug m-3,P
TH4,O3,02/03/2018 13:00,25.10000,ug m-3,P
TH4,O3,02/03/2018 14:00,18.50000,ug m-3,P
TH4,O3,02/03/2018 15:00,11.70000,ug m-3,P
TH4,O3,02/03/2018 16:00,8.90000,ug m-3,P
TH4,O3,02/03/2018 17:00,7.00000,ug m-3,P
TH4,O3,02/03/2018 18:00,10.00000,ug m-3,P
TH4,O3,02/03/2018 19:00,8.60000,ug m-3,P
TH4,O3,02/03/2018 20:00,11.10000,ug m-3,P
TH4,O3,02/03/2018 21:00,9.60000,ug m-3,P
TH4,O3,02/03/2018 22:00,9.10000,ug m-3,P
TH4,O3,02/03/2018 23:00,7.90000,ug m-3,P
TH4,O3,03/03/2018 00:00,6.10000,ug m-3,P
TH4,O3,03/03/2018 01:00,9.80000,ug m-3,P
TH4,O3,03/03/2018 02:00,7.50000,ug m-3,P
TH4,O3,03/03/2018 03:00,7.00000,ug m-3,P
TH4,O3,03/03/2018 04:00,4.50000,ug m-3,P
TH4,O3,03/03/2018 05:00,6.40000,ug m-3,P
TH4,O3,03/03/2018 06:00,9.10000,ug m-3,P
TH4,O3,03/03/2018 07:00,13.10000,ug m-3,P
TH4,O3,03/03/2018 08:00,15.10000,ug m-3,P
TH4,O3,03/03/2018 09:00,16.10000,ug m-3,P
TH4,O3,03/03/2018 10:00,14.10000,ug m-3,P
TH4,O3,03/03/2018 11:00,15.10000,ug m-3,P
TH4,O3,03/03/2018 12:00,18.40000,ug m-3,P
TH4,O3,03/03/2018 13:00,20.60000,ug m-3,P
TH4,O3,03/03/2018 14:00,21.30000,ug m-3,P
TH4,O3,03/03/2018 15:00,25.10000,ug m-3,P
TH4,O3,03/03/2018 16:00,25.50000,ug m-3,P
TH4,O3,03/03/2018 17:00,25.30000,ug m-3,P
TH4,O3,03/03/2018 18:00,20.30000,ug m-3,P
TH4,O3,03/03/2018 19:00,15.60000,ug m-3,P
TH4,O3,03/03/2018 20:00,6.30000,ug m-3,P
TH4,O3,03/03/2018 21:00,1.60000,ug m-3,P
TH4,O3,03/03/2018 22:00,1.00000,ug m-3,P
TH4,O3,03/03/2018 23:00,1.00000,ug m-3,P
TH4,O3,04/03/2018 00:00,0.70000,ug m-3,P
TH4,O3,04/03/2018 01:00,3.30000,ug m-3,P
TH4,O3,04/03/2018 02:00,1.00000,ug m-3,P
TH4,O3,04/03/2018 03:00,0.80000,ug m-3,P
TH4,O3,04/03/2018 04:00,0.80000,ug m-3,P
TH4,O3,04/03/2018 05:00,0.80000,ug m-3,P
TH4,O3,04/03/2018 06:00,1.50000,ug m-3,P
TH4,O3,04/03/2018 07:00,3.80000,ug m-3,P
TH4,O3,04/03/2018 08:00,20.50000,ug m-3,P
TH4,O3,04/03/2018 09:00,29.50000,ug m-3,P
TH4,O3,04/03/2018 10:00,27.00000,ug m-3,P
TH4,O3,04/03/2018 11:00,30.50000,ug m-3,P
TH4,O3,04/03/2018 12:00,27.60000,ug m-3,P
TH4,O3,04/03/2018 13:00,22.50000,ug m-3,P
TH4,O3,04/03/2018 14:00,23.10000,ug m-3,P
TH4,O3,04/03/2018 15:00,26.90000,ug m-3,P
TH4,O3,04/03/2018 16:00,30.40000,ug m-3,P
TH4,O3,04/03/2018 17:00,21.70000,ug m-3,P
TH4,O3,04/03/2018 18:00,8.40000,ug m-3,P
TH4,O3,04/03/2018 19:00,12.90000,ug m-3,P
TH4,O3,04/03/2018 20:00,13.50000,ug m-3,P
TH4,O3,04/03/2018 21:00,10.20000,ug m-3,P
TH4,O3,04/03/2018 22:00,18.10000,ug m-3,P
TH4,O3,04/03/2018 23:00,31.30000,ug m-3,P
TH4,O3,05/03/2018 00:00,42.10000,ug m-3,P
TH4,O3,05/03/2018 01:00,45.90000,ug m-3,P
TH4,O3,05/03/2018 02:00,53.80000,ug m-3,P
TH4,O3,05/03/2018 03:00,36.40000,ug m-3,P
TH4,O3,05/03/2018 04:00,25.30000,ug m-3,P
TH4,O3,05/03/2018 05:00,18.30000,ug m-3,P
TH4,O3,05/03/2018 06:00,10.30000,ug m-3,P
TH4,O3,05/03/2018 07:00,10.50000,ug m-3,P
TH4,O3,05/03/2018 08:00,13.70000,ug m-3,P
TH4,O3,05/03/2018 09:00,22.30000,ug m-3,P
TH4,O3,05/03/2018 10:00,26.60000,ug m-3,P
TH4,O3,05/03/2018 11:00,29.60000,ug m-3,P
TH4,O3,05/03/2018 12:00,33.30000,ug m-3,P
TH4,O3,05/03/2018 13:00,46.10000,ug m-3,P
TH4,O3,05/03/2018 14:00,44.90000,ug m-3,P
TH4,O3,05/03/2018 15:00,37.90000,ug m-3,P
TH4,O3,05/03/2018 16:00,24.00000,ug m-3,P
TH4,O3,05/03/2018 17:00,18.20000,ug m-3,P
TH4,O3,05/03/2018 18:00,13.40000,ug m-3,P
TH4,O3,05/03/2018 19:00,10.50000,ug m-3,P
TH4,O3,05/03/2018 20:00,13.30000,ug m-3,P
TH4,O3,05/03/2018 21:00,29.50000,ug m-3,P
TH4,O3,05/03/2018 22:00,25.50000,ug m-3,P
TH4,O3,05/03/2018 23:00,24.50000,ug m-3,P
TH4,O3,06/03/2018 00:00,24.30000,ug m-3,P
TH4,O3,06/03/2018 01:00,37.20000,ug m-3,P
TH4,O3,06/03/2018 02:00,36.80000,ug m-3,P
TH4,O3,06/03/2018 03:00,44.30000,ug m-3,P
TH4,O3,06/03/2018 04:00,47.70000,ug m-3,P
TH4,O3,06/03/2018 05:00,39.80000,ug m-3,P
TH4,O3,06/03/2018 06:00,22.40000,ug m-3,P
TH4,O3,06/03/2018 07:00,16.10000,ug m-3,P
TH4,O3,06/03/2018 08:00,15.10000,ug m-3,P
TH4,O3,06/03/2018 09:00,18.20000,ug m-3,P
TH4,O3,06/03/2018 10:00,25.00000,ug m-3,P
TH4,O3,06/03/2018 11:00,29.20000,ug m-3,P
TH4,O3,06/03/2018 12:00,27.90000,ug m-3,P
TH4,O3,06/03/2018 13:00,22.30000,ug m-3,P
TH4,O3,06/03/2018 14:00,20.70000,ug m-3,P
TH4,O3,06/03/2018 15:00,19.80000,ug m-3,P
TH4,O3,06/03/2018 16:00,13.30000,ug m-3,P
TH4,O3,06/03/2018 17:00,8.50000,ug m-3,P
TH4,O3,06/03/2018 18:00,8.60000,ug m-3,P
TH4,O3,06/03/2018 19:00,8.50000,ug m-3,P
TH4,O3,06/03/2018 20:00,6.30000,ug m-3,P
TH4,O3,06/03/2018 21:00,2.10000,ug m-3,P
TH4,O3,06/03/2018 22:00,1.30000,ug m-3,P
TH4,O3,06/03/2018 23:00,1.10000,ug m-3,P
TH4,O3,07/03/2018 00:00,1.10000,ug m-3,P
TH4,O3,07/03/2018 01:00,1.80000,ug m-3,P
TH4,O3,07/03/2018 02:00,0.70000,ug m-3,P
TH4,O3,07/03/2018 03:00,0.90000,ug m-3,P
TH4,O3,07/03/2018 04:00,0.90000,ug m-3,P
TH4,O3,07/03/2018 05:00,0.70000,ug m-3,P
TH4,O3,07/03/2018 06:00,1.50000,ug m-3,P
TH4,O3,07/03/2018 07:00,4.40000,ug m-3,P
TH4,O3,07/03/2018 08:00,6.70000,ug m-3,P
TH4,O3,07/03/2018 09:00,9.70000,ug m-3,P
TH4,O3,07/03/2018 10:00,10.80000,ug m-3,P
TH4,O3,07/03/2018 11:00,19.70000,ug m-3,P
TH4,O3,07/03/2018 12:00,26.10000,ug m-3,P
TH4,O3,07/03/2018 13:00,25.90000,ug m-3,P
TH4,O3,07/03/2018 14:00,32.20000,ug m-3,P
TH4,O3,07/03/2018 15:00,26.90000,ug m-3,P
TH4,O3,07/03/2018 16:00,28.70000,ug m-3,P
TH4,O3,07/03/2018 17:00,32.60000,ug m-3,P
TH4,O3,07/03/2018 18:00,27.90000,ug m-3,P
TH4,O3,07/03/2018 19:00,25.30000,ug m-3,P
TH4,O3,07/03/2018 20:00,23.30000,ug m-3,P
TH4,O3,07/03/2018 21:00,22.90000,ug m-3,P
TH4,O3,07/03/2018 22:00,11.70000,ug m-3,P
TH4,O3,07/03/2018 23:00,24.30000,ug m-3,P
TH4,O3,08/03/2018 00:00,37.50000,ug m-3,P
TH4,O3,08/03/2018 01:00,42.60000,ug m-3,P
TH4,O3,08/03/2018 02:00,42.40000,ug m-3,P
TH4,O3,08/03/2018 03:00,47.20000,ug m-3,P
TH4,O3,08/03/2018 04:00,43.70000,ug m-3,P
TH4,O3,08/03/2018 05:00,39.20000,ug m-3,P
TH4,O3,08/03/2018 06:00,37.90000,ug m-3,P
TH4,O3,08/03/2018 07:00,34.60000,ug m-3,P
TH4,O3,08/03/2018 08:00,42.60000,ug m-3,P
TH4,O3,08/03/2018 09:00,63.00000,ug m-3,P
TH4,O3,08/03/2018 10:00,36.80000,ug m-3,P
TH4,O3,08/03/2018 11:00,40.40000,ug m-3,P
TH4,O3,08/03/2018 12:00,36.80000,ug m-3,P
TH4,O3,08/03/2018 13:00,39.30000,ug m-3,P
TH4,O3,08/03/2018 14:00,37.50000,ug m-3,P
TH4,O3,08/03/2018 15:00,31.30000,ug m-3,P
TH4,O3,08/03/2018 16:00,30.00000,ug m-3,P
TH4,O3,08/03/2018 17:00,28.50000,ug m-3,P
TH4,O3,08/03/2018 18:00,19.50000,ug m-3,P
TH4,O3,08/03/2018 19:00,17.30000,ug m-3,P
TH4,O3,08/03/2018 20:00,32.40000,ug m-3,P
TH4,O3,08/03/2018 21:00,29.90000,ug m-3,P
TH4,O3,08/03/2018 22:00,32.10000,ug m-3,P
TH4,O3,08/03/2018 23:00,34.20000,ug m-3,P
TH4,O3,09/03/2018 00:00,28.70000,ug m-3,P
TH4,O3,09/03/2018 01:00,27.60000,ug m-3,P
TH4,O3,09/03/2018 02:00,27.50000,ug m-3,P
TH4,O3,09/03/2018 03:00,33.30000,ug m-3,P
TH4,O3,09/03/2018 04:00,9.60000,ug m-3,P
TH4,O3,09/03/2018 05:00,1.40000,ug m-3,P
TH4,O3,09/03/2018 06:00,1.30000,ug m-3,P
TH4,O3,09/03/2018 07:00,1.60000,ug m-3,P
TH4,O3,09/03/2018 08:00,3.00000,ug m-3,P
TH4,O3,09/03/2018 09:00,4.20000,ug m-3,P
TH4,O3,09/03/2018 10:00,9.30000,ug m-3,P
TH4,O3,09/03/2018 11:00,28.60000,ug m-3,P
TH4,O3,09/03/2018 12:00,28.70000,ug m-3,P
TH4,O3,09/03/2018 13:00,31.20000,ug m-3,P
TH4,O3,09/03/2018 14:00,23.20000,ug m-3,P
TH4,O3,09/03/2018 15:00,17.90000,ug m-3,P
TH4,O3,09/03/2018 16:00,14.80000,ug m-3,P
TH4,O3,09/03/2018 17:00,7.30000,ug m-3,P
TH4,O3,09/03/2018 18:00,3.20000,ug m-3,P
TH4,O3,09/03/2018 19:00,2.40000,ug m-3,P
TH4,O3,09/03/2018 20:00,3.00000,ug m-3,P
TH4,O3,09/03/2018 21:00,4.20000,ug m-3,P
TH4,O3,09/03/2018 22:00,7.10000,ug m-3,P
TH4,O3,09/03/2018 23:00,10.70000,ug m-3,P
TH4,O3,10/03/2018 00:00,13.20000,ug m-3,P
TH4,O3,10/03/2018 01:00,23.10000,ug m-3,P
TH4,O3,10/03/2018 02:00,21.60000,ug m-3,P
TH4,O3,10/03/2018 03:00,23.30000,ug m-3,P
TH4,O3,10/03/2018 04:00,26.00000,ug m-3,P
TH4,O3,10/03/2018 05:00,18.50000,ug m-3,P
TH4,O3,10/03/2018 06:00,10.90000,ug m-3,P
TH4,O3,10/03/2018 07:00,7.60000,ug m-3,P
TH4,O3,10/03/2018 08:00,9.60000,ug m-3,P
TH4,O3,10/03/2018 09:00,15.30000,ug m-3,P
TH4,O3,10/03/2018 10:00,16.80000,ug m-3,P
TH4,O3,10/03/2018 11:00,14.70000,ug m-3,P
TH4,O3,10/03/2018 12:00,15.40000,ug m-3,P
TH4,O3,10/03/2018 13:00,17.00000,ug m-3,P
TH4,O3,10/03/2018 14:00,21.60000,ug m-3,P
TH4,O3,10/03/2018 15:00,25.60000,ug m-3,P
TH4,O3,10/03/2018 16:00,25.50000,ug m-3,P
TH4,O3,10/03/2018 17:00,37.00000,ug m-3,P
TH4,O3,10/03/2018 18:00,27.10000,ug m-3,P
TH4,O3,10/03/2018 19:00,11.60000,ug m-3,P
TH4,O3,10/03/2018 20:00,14.30000,ug m-3,P
TH4,O3,10/03/2018 21:00,14.90000,ug m-3,P
TH4,O3,10/03/2018 22:00,17.60000,ug m-3,P
TH4,O3,10/03/2018 23:00,4.20000,ug m-3,P
TH4,O3,11/03/2018 00:00,1.20000,ug m-3,P
TH4,O3,11/03/2018 01:00,2.80000,ug m-3,P
TH4,O3,11/03/2018 02:00,1.10000,ug m-3,P
TH4,O3,11/03/2018 03:00,0.90000,ug m-3,P
TH4,O3,11/03/2018 04:00,0.70000,ug m-3,P
TH4,O3,11/03/2018 05:00,1.20000,ug m-3,P
TH4,O3,11/03/2018 06:00,1.00000,ug m-3,P
TH4,O3,11/03/2018 07:00,1.70000,ug m-3,P
TH4,O3,11/03/2018 08:00,6.70000,ug m-3,P
TH4,O3,11/03/2018 09:00,22.30000,ug m-3,P
TH4,O3,11/03/2018 10:00,43.20000,ug m-3,P
TH4,O3,11/03/2018 11:00,41.90000,ug m-3,P
TH4,O3,11/03/2018 12:00,40.10000,ug m-3,P
TH4,O3,11/03/2018 13:00,40.80000,ug m-3,P
TH4,O3,11/03/2018 14:00,38.20000,ug m-3,P
TH4,O3,11/03/2018 15:00,31.10000,ug m-3,P
TH4,O3,11/03/2018 16:00,25.80000,ug m-3,P
TH4,O3,11/03/2018 17:00,17.70000,ug m-3,P
TH4,O3,11/03/2018 18:00,17.00000,ug m-3,P
TH4,O3,11/03/2018 19:00,9.30000,ug m-3,P
TH4,O3,11/03/2018 20:00,10.90000,ug m-3,P
TH4,O3,11/03/2018 21:00,6.80000,ug m-3,P
TH4,O3,11/03/2018 22:00,1.30000,ug m-3,P
TH4,O3,11/03/2018 23:00,1.00000,ug m-3,P
TH4,O3,12/03/2018 00:00,1.00000,ug m-3,P
TH4,O3,12/03/2018 01:00,4.90000,ug m-3,P
TH4,O3,12/03/2018 02:00,6.90000,ug m-3,P
TH4,O3,12/03/2018 03:00,14.20000,ug m-3,P
TH4,O3,12/03/2018 04:00,18.60000,ug m-3,P
TH4,O3,12/03/2018 05:00,12.10000,ug m-3,P
TH4,O3,12/03/2018 06:00,1.20000,ug m-3,P
TH4,O3,12/03/2018 07:00,3.20000,ug m-3,P
TH4,O3,12/03/2018 08:00,10.00000,ug m-3,P
TH4,O3,12/03/2018 09:00,20.30000,ug m-3,P
TH4,O3,12/03/2018 10:00,11.10000,ug m-3,P
TH4,O3,12/03/2018 11:00,6.50000,ug m-3,P
TH4,O3,12/03/2018 12:00,10.90000,ug m-3,P
TH4,O3,12/03/2018 13:00,16.00000,ug m-3,P
TH4,O3,12/03/2018 14:00,14.10000,ug m-3,P
TH4,O3,12/03/2018 15:00,10.40000,ug m-3,P
TH4,O3,12/03/2018 16:00,7.50000,ug m-3,P
TH4,O3,12/03/2018 17:00,9.40000,ug m-3,P
TH4,O3,12/03/2018 18:00,8.60000,ug m-3,P
TH4,O3,12/03/2018 19:00,13.50000,ug m-3,P
TH4,O3,12/03/2018 20:00,17.60000,ug m-3,P
TH4,O3,12/03/2018 21:00,20.10000,ug m-3,P
TH4,O3,12/03/2018 22:00,21.90000,ug m-3,P
TH4,O3,12/03/2018 23:00,29.70000,ug m-3,P
TH4,O3,13/03/2018 00:00,36.80000,ug m-3,P
TH4,O3,13/03/2018 01:00,41.40000,ug m-3,P
TH4,O3,13/03/2018 02:00,39.50000,ug m-3,P
TH4,O3,13/03/2018 03:00,31.70000,ug m-3,P
TH4,O3,13/03/2018 04:00,29.60000,ug m-3,P
TH4,O3,13/03/2018 05:00,18.50000,ug m-3,P
TH4,O3,13/03/2018 06:00,9.50000,ug m-3,P
TH4,O3,13/03/2018 07:00,7.70000,ug m-3,P
TH4,O3,13/03/2018 08:00,10.20000,ug m-3,P
TH4,O3,13/03/2018 09:00,9.20000,ug m-3,P
TH4,O3,13/03/2018 10:00,15.50000,ug m-3,P
TH4,O3,13/03/2018 11:00,20.90000,ug m-3,P
TH4,O3,13/03/2018 12:00,21.40000,ug m-3,P
TH4,O3,13/03/2018 13:00,13.50000,ug m-3,P
TH4,O3,13/03/2018 14:00,9.50000,ug m-3,P
TH4,O3,13/03/2018 15:00,11.40000,ug m-3,P
TH4,O3,13/03/2018 16:00,11.60000,ug m-3,P
TH4,O3,13/03/2018 17:00,8.20000,ug m-3,P
TH4,O3,13/03/2018 18:00,3.80000,ug m-3,P
TH4,O3,13/03/2018 19:00,3.20000,ug m-3,P
TH4,O3,13/03/2018 20:00,1.60000,ug m-3,P
TH4,O3,13/03/2018 21:00,2.80000,ug m-3,P
TH4,O3,13/03/2018 22:00,10.60000,ug m-3,P
TH4,O3,13/03/2018 23:00,14.90000,ug m-3,P
TH4,O3,14/03/2018 00:00,9.40000,ug m-3,P
TH4,O3,14/03/2018 01:00,18.00000,ug m-3,P
TH4,O3,14/03/2018 02:00,29.20000,ug m-3,P
TH4,O3,14/03/2018 03:00,26.70000,ug m-3,P
TH4,O3,14/03/2018 04:00,28.50000,ug m-3,P
TH4,O3,14/03/2018 05:00,16.60000,ug m-3,P
TH4,O3,14/03/2018 06:00,9.40000,ug m-3,P
TH4,O3,14/03/2018 07:00,9.80000,ug m-3,P
TH4,O3,14/03/2018 08:00,13.50000,ug m-3,P
TH4,O3,14/03/2018 09:00,26.70000,ug m-3,P
TH4,O3,14/03/2018 10:00,32.00000,ug m-3,P
TH4,O3,14/03/2018 11:00,43.10000,ug m-3,P
TH4,O3,14/03/2018 12:00,43.50000,ug m-3,P
TH4,O3,14/03/2018 13:00,41.60000,ug m-3,P
TH4,O3,14/03/2018 14:00,42.50000,ug m-3,P
TH4,O3,14/03/2018 15:00,40.60000,ug m-3,P
TH4,O3,14/03/2018 16:00,34.00000,ug m-3,P
TH4,O3,14/03/2018 17:00,40.80000,ug m-3,P
TH4,O3,14/03/2018 18:00,53.90000,ug m-3,P
TH4,O3,14/03/2018 19:00,58.70000,ug m-3,P
TH4,O3,14/03/2018 20:00,56.50000,ug m-3,P
TH4,O3,14/03/2018 21:00,53.80000,ug m-3,P
TH4,O3,14/03/2018 22:00,23.60000,ug m-3,P
TH4,O3,14/03/2018 23:00,33.70000,ug m-3,P
TH4,O3,15/03/2018 00:00,21.40000,ug m-3,P
TH4,O3,15/03/2018 01:00,54.20000,ug m-3,P
TH4,O3,15/03/2018 02:00,51.60000,ug m-3,P
TH4,O3,15/03/2018 03:00,50.30000,ug m-3,P
TH4,O3,15/03/2018 04:00,43.50000,ug m-3,P
TH4,O3,15/03/2018 05:00,27.50000,ug m-3,P
TH4,O3,15/03/2018 06:00,20.70000,ug m-3,P
TH4,O3,15/03/2018 07:00,13.20000,ug m-3,P
TH4,O3,15/03/2018 08:00,11.70000,ug m-3,P
TH4,O3,15/03/2018 09:00,10.40000,ug m-3,P
TH4,O3,15/03/2018 10:00,19.50000,ug m-3,P
TH4,O3,15/03/2018 11:00,22.20000,ug m-3,P
TH4,O3,15/03/2018 12:00,28.00000,ug m-3,P
TH4,O3,15/03/2018 13:00,17.20000,ug m-3,P
TH4,O3,15/03/2018 14:00,27.80000,ug m-3,P
TH4,O3,15/03/2018 15:00,41.20000,ug m-3,P
TH4,O3,15/03/2018 16:00,30.40000,ug m-3,P
TH4,O3,15/03/2018 17:00,29.80000,ug m-3,P
TH4,O3,15/03/2018 18:00,28.10000,ug m-3,P
TH4,O3,15/03/2018 19:00,3.10000,ug m-3,P
TH4,O3,15/03/2018 20:00,0.90000,ug m-3,P
TH4,O3,15/03/2018 21:00,2.40000,ug m-3,P
TH4,O3,15/03/2018 22:00,1.50000,ug m-3,P
TH4,O3,15/03/2018 23:00,2.20000,ug m-3,P
TH4,O3,16/03/2018 00:00,3.20000,ug m-3,P
TH4,O3,16/03/2018 01:00,21.70000,ug m-3,P
TH4,O3,16/03/2018 02:00,43.40000,ug m-3,P
TH4,O3,16/03/2018 03:00,45.20000,ug m-3,P
TH4,O3,16/03/2018 04:00,36.50000,ug m-3,P
TH4,O3,16/03/2018 05:00,23.60000,ug m-3,P
TH4,O3,16/03/2018 06:00,16.10000,ug m-3,P
TH4,O3,16/03/2018 07:00,13.20000,ug m-3,P
TH4,O3,16/03/2018 08:00,19.00000,ug m-3,P
TH4,O3,16/03/2018 09:00,25.30000,ug m-3,P
TH4,O3,16/03/2018 10:00,26.70000,ug m-3,P
TH4,O3,16/03/2018 11:00,26.50000,ug m-3,P
TH4,O3,16/03/2018 12:00,30.40000,ug m-3,P
TH4,O3,16/03/2018 13:00,37.30000,ug m-3,P
TH4,O3,16/03/2018 14:00,40.50000,ug m-3,P
TH4,O3,16/03/2018 15:00,30.00000,ug m-3,P
TH4,O3,16/03/2018 16:00,17.70000,ug m-3,P
TH4,O3,16/03/2018 17:00,29.40000,ug m-3,P
TH4,O3,16/03/2018 18:00,11.90000,ug m-3,P
TH4,O3,16/03/2018 19:00,2.80000,ug m-3,P
TH4,O3,16/03/2018 20:00,2.10000,ug m-3,P
TH4,O3,16/03/2018 21:00,15.50000,ug m-3,P
TH4,O3,16/03/2018 22:00,33.50000,ug m-3,P
TH4,O3,16/03/2018 23:00,34.40000,ug m-3,P
TH4,O3,17/03/2018 00:00,25.20000,ug m-3,P
TH4,O3,17/03/2018 01:00,19.70000,ug m-3,P
TH4,O3,17/03/2018 02:00,16.80000,ug m-3,P
TH4,O3,17/03/2018 03:00,25.70000,ug m-3,P
TH4,O3,17/03/2018 04:00,34.30000,ug m-3,P
TH4,O3,17/03/2018 05:00,37.10000,ug m-3,P
TH4,O3,17/03/2018 06:00,36.20000,ug m-3,P
TH4,O3,17/03/2018 07:00,38.20000,ug m-3,P
TH4,O3,17/03/2018 08:00,38.10000,ug m-3,P
TH4,O3,17/03/2018 09:00,39.80000,ug m-3,P
TH4,O3,17/03/2018 10:00,44.40000,ug m-3,P
TH4,O3,17/03/2018 11:00,46.30000,ug m-3,P
TH4,O3,17/03/2018 12:00,45.10000,ug m-3,P
TH4,O3,17/03/2018 13:00,45.40000,ug m-3,P
TH4,O3,17/03/2018 14:00,48.00000,ug m-3,P
TH4,O3,17/03/2018 15:00,50.20000,ug m-3,P
TH4,O3,17/03/2018 16:00,49.50000,ug m-3,P
TH4,O3,17/03/2018 17:00,46.00000,ug m-3,P
TH4,O3,17/03/2018 18:00,40.10000,ug m-3,P
TH4,O3,17/03/2018 19:00,41.70000,ug m-3,P
TH4,O3,17/03/2018 20:00,41.00000,ug m-3,P
TH4,O3,17/03/2018 21:00,41.80000,ug m-3,P
TH4,O3,17/03/2018 22:00,46.80000,ug m-3,P
TH4,O3,17/03/2018 23:00,46.60000,ug m-3,P
TH4,O3,18/03/2018 00:00,52.00000,ug m-3,P
TH4,O3,18/03/2018 01:00,53.20000,ug m-3,P
TH4,O3,18/03/2018 02:00,50.90000,ug m-3,P
TH4,O3,18/03/2018 03:00,51.90000,ug m-3,P
TH4,O3,18/03/2018 04:00,53.70000,ug m-3,P
TH4,O3,18/03/2018 05:00,52.30000,ug m-3,P
TH4,O3,18/03/2018 06:00,49.50000,ug m-3,P
TH4,O3,18/03/2018 07:00,51.60000,ug m-3,P
TH4,O3,18/03/2018 08:00,51.80000,ug m-3,P
TH4,O3,18/03/2018 09:00,52.40000,ug m-3,P
TH4,O3,18/03/2018 10:00,52.40000,ug m-3,P
TH4,O3,18/03/2018 11:00,49.10000,ug m-3,P
TH4,O3,18/03/2018 12:00,48.70000,ug m-3,P
TH4,O3,18/03/2018 13:00,48.30000,ug m-3,P
TH4,O3,18/03/2018 14:00,46.40000,ug m-3,P
TH4,O3,18/03/2018 15:00,47.50000,ug m-3,P
TH4,O3,18/03/2018 16:00,44.90000,ug m-3,P
TH4,O3,18/03/2018 17:00,38.80000,ug m-3,P
TH4,O3,18/03/2018 18:00,39.00000,ug m-3,P
TH4,O3,18/03/2018 19:00,38.10000,ug m-3,P
TH4,O3,18/03/2018 20:00,35.10000,ug m-3,P
TH4,O3,18/03/2018 21:00,30.80000,ug m-3,P
TH4,O3,18/03/2018 22:00,49.90000,ug m-3,P
TH4,O3,18/03/2018 23:00,50.60000,ug m-3,P
TH4,O3,19/03/2018 00:00,40.40000,ug m-3,P
TH4,O3,19/03/2018 01:00,51.80000,ug m-3,P
TH4,O3,19/03/2018 02:00,53.90000,ug m-3,P
TH4,O3,19/03/2018 03:00,54.10000,ug m-3,P
TH4,O3,19/03/2018 04:00,51.80000,ug m-3,P
TH4,O3,19/03/2018 05:00,46.00000,ug m-3,P
TH4,O3,19/03/2018 06:00,36.80000,ug m-3,P
TH4,O3,19/03/2018 07:00,34.00000,ug m-3,P
TH4,O3,19/03/2018 08:00,36.90000,ug m-3,P
TH4,O3,19/03/2018 09:00,41.90000,ug m-3,P
TH4,O3,19/03/2018 10:00,52.50000,ug m-3,P
TH4,O3,19/03/2018 11:00,55.70000,ug m-3,P
TH4,O3,19/03/2018 12:00,57.20000,ug m-3,P
TH4,O3,19/03/2018 13:00,58.80000,ug m-3,P
TH4,O3,19/03/2018 14:00,64.90000,ug m-3,P
TH4,O3,19/03/2018 15:00,62.40000,ug m-3,P
TH4,O3,19/03/2018 16:00,66.40000,ug m-3,P
TH4,O3,19/03/2018 17:00,62.50000,ug m-3,P
TH4,O3,19/03/2018 18:00,55.70000,ug m-3,P
TH4,O3,19/03/2018 19:00,51.40000,ug m-3,P
TH4,O3,19/03/2018 20:00,45.80000,ug m-3,P
TH4,O3,19/03/2018 21:00,41.70000,ug m-3,P
TH4,O3,19/03/2018 22:00,39.80000,ug m-3,P
TH4,O3,19/03/2018 23:00,39.10000,ug m-3,P
TH4,O3,20/03/2018 00:00,43.70000,ug m-3,P
TH4,O3,20/03/2018 01:00,34.40000,ug m-3,P
TH4,O3,20/03/2018 02:00,32.10000,ug m-3,P
TH4,O3,20/03/2018 03:00,38.60000,ug m-3,P
TH4,O3,20/03/2018 04:00,30.60000,ug m-3,P
TH4,O3,20/03/2018 05:00,16.30000,ug m-3,P
TH4,O3,20/03/2018 06:00,12.20000,ug m-3,P
TH4,O3,20/03/2018 07:00,18.50000,ug m-3,P
TH4,O3,20/03/2018 08:00,31.40000,ug m-3,P
TH4,O3,20/03/2018 09:00,47.10000,ug m-3,P
